编号,名称,助记词,邮编,病人来源
445281119,广东省揭阳市普宁市里湖镇@,gdsyfsynxdbz,515300,本省其他市
445281121,广东省揭阳市普宁市梅塘镇@,gdsyfsynxltz,515300,本省其他市
445281201,广东省揭阳市普宁市鲘溪乡@,gdsyfsynxldz,515300,本省其他市
445302000,广东省云浮市云城区@,gdsyfsynxnjkz,527300,本省其他市
445302001,广东省云浮市云城区云城街道@,gdsyfslds,527300,本省其他市
445302002,广东省云浮市云城区高峰街道@,gdsyfsldslcjd,527300,本省其他市
445302003,广东省云浮市云城区河口街道@,gdsyfsldssljd,527300,本省其他市
445302004,广东省云浮市云城区安塘街道@,gdsyfsldsfcjd,527300,本省其他市
445302102,广东省云浮市云城区腰古镇@,gdsyfsldssdjd,527300,本省其他市
445302103,广东省云浮市云城区思劳镇@,gdsyfsldsljz,527300,本省其他市
445302105,广东省云浮市云城区前锋镇@,gdsyfsldstpz,527300,本省其他市
445302106,广东省云浮市云城区南盛镇@,gdsyfsldsfjz,527300,本省其他市
445303000,广东省云浮市云安区@,gdsyfsldslpz,527500,本省其他市
445303100,广东省云浮市云安区六都镇@,gdsyfsldscbz,527500,本省其他市
445303101,广东省云浮市云安区高村镇@,gdsyfsldstz,527500,本省其他市
445303102,广东省云浮市云安区白石镇@,gdsyfsldsptz,527500,本省其他市
445303103,广东省云浮市云安区镇安镇@,gdsyfsldsjjz,527500,本省其他市
445303104,广东省云浮市云安区富林镇@,gdsyfsldswdz,527500,本省其他市
445303107,广东省云浮市云安区石城镇@,gdsyfsldshsz,527500,本省其他市
445303108,广东省云浮市云安区都杨镇@,gdsyfsldstbz,527500,本省其他市
445321000,广东省云浮市新兴县@,gdsyfsldslsz,527400,本省其他市
445321100,广东省云浮市新兴县新城镇@,gdsyfsldssjz,527400,本省其他市
445321101,广东省云浮市新兴县车岗镇@,gdsyfsldslzz,527400,本省其他市
445321103,广东省云浮市新兴县水台镇@,gdsyfsldsslz,527400,本省其他市
445321104,广东省云浮市新兴县稔村镇@,gdsyfsldsjyz,527400,本省其他市
445321105,广东省云浮市新兴县东成镇@,gdsyfsldslwz,527400,本省其他市
445321107,广东省云浮市新兴县太平镇@,gxzzzzqnnsxnq,527400,本省其他市
445321108,广东省云浮市新兴县里洞镇@,gxzzzzqnnsxnqmsjd,527400,本省其他市
445321110,广东省云浮市新兴县大江镇@,gxzzzzqnnsxnqcyjd,527400,本省其他市
445321112,广东省云浮市新兴县天堂镇@,gxzzzzqnnsxnqxdjd,527400,本省其他市
445321113,广东省云浮市新兴县河头镇@,gxzzzzqnnsxnqstz,527400,本省其他市
445321114,广东省云浮市新兴县簕竹镇@,gxzzzzqnnsxnqwtz,527400,本省其他市
445321115,广东省云浮市新兴县六祖镇@,gxzzzzqnnsxnqklz,527400,本省其他市
445322000,广东省云浮市郁南县@,gxzzzzqnnsqxq,527100,本省其他市
445322100,广东省云浮市郁南县都城镇@,gxzzzzqnnsqxqxzjd,527100,本省其他市
445322101,广东省云浮市郁南县平台镇@,gxzzzzqnnsqxqzsjd,527100,本省其他市
445322102,广东省云浮市郁南县桂圩镇@,gxzzzzqnnsqxqjzjd,527100,本省其他市
445322104,广东省云浮市郁南县通门镇@,gxzzzzqnnsqxqnhjd,527100,本省其他市
445322105,广东省云浮市郁南县建城镇@,gxzzzzqnnsqxqjtjd,527100,本省其他市
445322106,广东省云浮市郁南县宝珠镇@,gxzzzzqnnsqxqlwz,527100,本省其他市
445322108,广东省云浮市郁南县大方镇@,gxzzzzqnnsqxqnyz,527100,本省其他市
445322110,广东省云浮市郁南县千官镇@,gxzzzzqnnsqxqllz,527100,本省其他市
445322111,广东省云浮市郁南县大湾镇@,gxzzzzqnnsqxqztz,527100,本省其他市
445322112,广东省云浮市郁南县河口镇@,gxzzzzqnnsjnq,527100,本省其他市
445322113,广东省云浮市郁南县宋桂镇@,gxzzzzqnnsjnqfjyjd,527100,本省其他市
445322114,广东省云浮市郁南县东坝镇@,gxzzzzqnnsjnqjnjd,527100,本省其他市
445322115,广东省云浮市郁南县连滩镇@,gxzzzzqnnsjnqsjjd,527100,本省其他市
445322116,广东省云浮市郁南县历洞镇@,gxzzzzqnnsjnqswz,527100,本省其他市
445322117,广东省云浮市郁南县南江口镇@,gxzzzzqnnsjnqyaz,527100,本省其他市
445381000,广东省云浮市罗定市@,gxzzzzqnnsjnqjxz,527200,本省其他市
445381001,广东省云浮市罗定市罗城街道@,gxzzzzqnnsxxtq,527200,本省其他市
445381002,广东省云浮市罗定市素龙街道@,gxzzzzqnnsxxtqhyjd,527200,本省其他市
445381003,广东省云浮市罗定市附城街道@,gxzzzzqnnsxxtqbhjd,527200,本省其他市
445381004,广东省云浮市罗定市双东街道@,gxzzzzqnnsxxtqxxtjd,527200,本省其他市
445381100,广东省云浮市罗定市罗镜镇@,gxzzzzqnnsxxtqajjd,527200,本省其他市
445381101,广东省云浮市罗定市太平镇@,gxzzzzqnnsxxtqhqjd,527200,本省其他市
445381102,广东省云浮市罗定市分界镇@,gxzzzzqnnsxxtqxyjd,527200,本省其他市
445381104,广东省云浮市罗定市罗平镇@,gxzzzzqnnsxxtqsyjd,527200,本省其他市
445381105,广东省云浮市罗定市船步镇@,gxzzzzqnnsxxtqanjd,527200,本省其他市
445381106,广东省云浮市罗定市塘镇@,gxzzzzqnnsxxtqsbjd,527200,本省其他市
445381107,广东省云浮市罗定市苹塘镇@,gxzzzzqnnsxxtqxwjd,527200,本省其他市
445381108,广东省云浮市罗定市金鸡镇@,gxzzzzqnnsxxtqjlz,527200,本省其他市
445381109,广东省云浮市罗定市围底镇@,gxzzzzqnnsxxtqsdz,527200,本省其他市
445381110,广东省云浮市罗定市华石镇@,gxzzzzqnnsxxtqtlz,527200,本省其他市
445381111,广东省云浮市罗定市榃滨镇@,gxzzzzqnnslqq,527200,本省其他市
445381113,广东省云浮市罗定市黎少镇@,gxzzzzqnnslqqdstjd,527200,本省其他市
445381114,广东省云浮市罗定市生江镇@,gxzzzzqnnslqqydjd,527200,本省其他市
445381115,广东省云浮市罗定市连州镇@,gxzzzzqnnslqqlqz,527200,本省其他市
445381116,广东省云浮市罗定市泗纶镇@,gxzzzzqnnslqqnmz,527200,本省其他市
445381118,广东省云浮市罗定市加益镇@,gxzzzzqnnslqqncz,527200,本省其他市
445381119,广东省云浮市罗定市龙湾镇@,gxzzzzqnnslqqdtz,527200,本省其他市
